airline_sentiment,is_reply,reply_count,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
negative,TRUE,0,0,"@Iberia Entiendo que el tiempo de respuesta sea lento pero desde luego que si hubiérais gestionado bien este caso,… https://t.co/ZHmgac6soi",,Thu Dec 14 09:25:44 +0000 2017,941237761763311616,,Amsterdam
neutral,TRUE,0,0,@Ryanair_ES Me podrían confirmar sí del 2 de enero al 4 de enero hay huelga en Ryanair? Recibo informaciones confus… https://t.co/FJ6t54eerH,,Thu Dec 28 01:13:43 +0000 2017,946187374010290176,,Athens
negative,TRUE,0,0,"@cristy8712 jajajaja Cristina sabes que soy muy cariñosa y con estas imágenes me rompes el alma, te deseo un feliz… https://t.co/DYCSxYKTXo",,Tue Nov 28 11:58:22 +0000 2017,935477969149222914,,
negative,FALSE,0,0,"De verdad, otro billete por Ryanair. Me dejo la pasta en engordar y en viajar.",,Tue Nov 28 11:56:54 +0000 2017,935477597751971840,,Amsterdam
neutral,FALSE,0,0,"¡Vuelve y juega! La aerolínea @Iberia refundió la bicicleta del ciclista boyacense Miguel Ángel López, como él espe… https://t.co/oJFCyda6vK",,Fri Dec 22 00:13:17 +0000 2017,943997836240269313,,
neutral,FALSE,0,0,RT EPturismo: Los pilotos Ryanair en Alemania harán huelga este viernes https://t.co/xZ2EUjIkwi,,Thu Dec 21 17:09:28 +0000 2017,943891178742779905,,Pacific Time (US & Canada)
positive,TRUE,0,0,@Iberia Genial !!!!!!! Saludos!,,Fri Dec 29 03:07:40 +0000 2017,946578438147670016,,Hawaii
negative,FALSE,0,0,"Fantastico, ahora me dejan hablando sola ¡Ole esa atención al cliente! @Ryanair @Ryanair_ES",,Thu Jan 04 15:59:03 +0000 2018,948946888421765121,,Athens
negative,TRUE,0,0,"@Iberia Cuando vuelven a Malabo me lo contáis. Mientras, enlatados por 1000€",,Thu Nov 30 12:16:19 +0000 2017,936207259910230016,,
negative,FALSE,0,0,La huelga de pilotos de Ryanair en Irlanda amenaza con extenderse a más países | Economía | EL PAÍS https://t.co/YSrxVdEnmD,,Tue Dec 12 19:02:15 +0000 2017,940658069528350722,,Mexico City
negative,TRUE,0,0,@Iberia RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEEMOS y COMPARTAM… https://t.co/txXiaGlqbl,,Wed Dec 13 21:31:49 +0000 2017,941058098239889409,,
negative,TRUE,0,0,"@Iberia Al final no lo perdí, pero ayer intentasteis cobrarnos 1500€ por cambiar tres billetes al perder un vuelo p… https://t.co/5iSVJMSw3F",,Mon Dec 04 09:53:53 +0000 2017,937620967949590528,,
neutral,TRUE,0,0,@JTorvalds @SamsungEspana @Iberia El billete del avión cuesta dinero chavalin,,Fri Oct 27 19:31:49 +0000 2017,923995672361230336,,
negative,TRUE,0,0,@J0S3_D4V1D Con Ryanair no. Todavía no pueden viajar mascotas,,Fri Nov 03 15:42:17 +0000 2017,926474620680753153,,Madrid
positive,FALSE,0,0,Ryanair tendrá una sección representativa dentro del sindicato de pilotos nacional https://t.co/ULSej0fpWW https://t.co/35rnFFQj5r,,Fri Nov 24 20:09:03 +0000 2017,934151900030627840,,
neutral,FALSE,0,0,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/ClhmbXH3sg,,Thu Dec 14 00:13:27 +0000 2017,941098774377762816,"Cádiz, España",Madrid
positive,FALSE,0,0,Iberia bautizará su nuevo Airbus A330-200 con el nombre ‘Santo Domingo’ y realiza vuelos de prueba… https://t.co/wW07w0y7Bk,,Tue Dec 05 10:48:27 +0000 2017,937997086653591554,,La Paz
negative,FALSE,0,0,"Hola @Iberia , nos perdiste una maleta y aún no tenemos noticias. ¿Cómo le hacemos?",,Tue Dec 26 16:50:01 +0000 2017,945698225591390210,,Central Time (US & Canada)
neutral,TRUE,0,0,"@Iberia Hola. No me notifica ningún error, simplemente me devuelve siempre a la página de inicio sin dejarme ir a l… https://t.co/rqECFqywyK",,Sun Dec 17 04:44:19 +0000 2017,942254104621080576,,Madrid
negative,FALSE,0,0,Los mejores precios para volar con @Iberia en Viajes Carrefour!! https://t.co/WM6Xt1kDas,,Tue Nov 14 13:01:31 +0000 2017,930420427725393921,,Madrid
neutral,TRUE,0,0,@jonkortajarena Seguro que también tienes alguna vecina rubia en iberia!!! Y se queda con tus maletas😂😂😂,,Thu Nov 02 19:44:50 +0000 2017,926173272277966855,,Greenland
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/FBJnog4Qpg",,Thu Nov 23 02:17:12 +0000 2017,933519772800692224,,Central Time (US & Canada)
negative,TRUE,0,0,@Iberia La maleta sigue sin aparecer y ya han pasado 48 horas. Esto no es normal. Necesito mis cosas. Decidme con q… https://t.co/3R1UtfSTPj,,Thu Dec 28 19:44:46 +0000 2017,946466976699908102,,Madrid
negative,TRUE,0,0,"@FelipeMiguelSQ @Emol Estoy de acuerdo contigo, con Iberia lo hicieron pesimo, pero no por eso vas a cortar el proc… https://t.co/f2jAZOT97g",,Wed Dec 27 10:41:19 +0000 2017,945967824983547905,,
neutral,FALSE,0,0,Disponibilidad aérea Internacional en los siguientes destinos:(tarifas sujetas a cambio sin previo aviso contacto L… https://t.co/UMQXitYxpm,,Mon Dec 04 14:32:30 +0000 2017,937691082468544512,,
negative,TRUE,0,0,@erii_myhouse porfa @ iberia,,Fri Nov 03 15:21:56 +0000 2017,926469501528543233,,Madrid
positive,FALSE,0,0,Después de 5 años vuelvo a volar en una compañia que no es ryanair y me siento super top,,Thu Dec 14 05:50:40 +0000 2017,941183638355488768,"Madrid, España",Athens
neutral,TRUE,0,0,@Ryanair Alicante #TravelThursday,,Thu Nov 30 20:05:29 +0000 2017,936325331614609408,,
neutral,FALSE,0,0,"Japón Directo, vuelo con IBERIA a Tokyo, 10 días desde 2.990€ Tax Incl. https://t.co/AgRMm000yg",,Thu Nov 16 14:35:10 +0000 2017,931168773205348352,,Madrid
neutral,TRUE,0,0,@Iberia #HolaColombia el mejor momento es cuando desde el avión ves sus paisajes!!,,Tue Nov 07 18:37:37 +0000 2017,927968299157262336,,
negative,TRUE,0,0,@amalia_toledo @Iberia Tenia esperanza que después de la compra de @British_Airways todo mejoraría 🧐,,Fri Dec 15 17:11:07 +0000 2017,941717267896729611,,Buenos Aires
negative,FALSE,0,0,Reclamaciones sobre el servicio - Iberia https://t.co/LuTWK7edIL,,Tue Nov 21 11:50:48 +0000 2017,932939348575735810,,Greenland
positive,TRUE,0,0,@Iberia ¿Un viaje gratis es mucho pedir?🤣 Por suerte voy cómoda en la ventanilla y sin nadie al lado. Os habéis librado de mi ira 😈,,Wed Dec 27 19:41:51 +0000 2017,946103855372226560,,London
negative,FALSE,0,0,Ryanair es el mejor ejemplo de que lo barato sale caro.,,Sat Dec 23 12:07:24 +0000 2017,944539935738122250,,Athens
neutral,FALSE,0,0,Un canal estadounidense recrea en vídeo el accidente de Spanair https://t.co/lYmLrRr2yC,,Mon Nov 27 17:08:00 +0000 2017,935193500580306944,,Madrid
positive,FALSE,0,0,Ryanair reconocerá a los sindicatos de pilotos para evitar huelgas https://t.co/LeAFpwoKpp #NoTextAndDrive https://t.co/9KzFgQCtyq,,Fri Dec 15 21:59:03 +0000 2017,941789728281567233,,Caracas
positive,FALSE,0,0,"Acabo de bajarme de un avión de Ryanair, hice el trayecto Barcelona-Vigo, y después de ser está la tercera vez... https://t.co/66aGGB6k7n",,Tue Nov 07 17:32:01 +0000 2017,927951787025367042,,Athens
neutral,TRUE,0,0,@Iberia He contestado por privado con el nombre del Titular y el número de expediente.,,Mon Dec 25 10:44:37 +0000 2017,945243881867825153,,Madrid
positive,FALSE,0,0,Muy bueno: @Iberia retira de sus aviones la serie de Louis C. K. tras los escándalos por abuso sexual. https://t.co/Ls8GMXtkAX,,Mon Jan 08 12:01:46 +0000 2018,950336724479201280,,Amsterdam
negative,FALSE,0,0,Cuando se entere Feinmann le da un ACV https://t.co/2bJikp2qUR,,Tue Dec 12 16:39:52 +0000 2017,940622238562254849,,Greenland
negative,FALSE,0,0,"United Airlines, RyanAir, entre las aerolíneas que más aumentaron sus cobros en el mundo https://t.co/VfTGUQYamD",,Sun Dec 03 02:42:01 +0000 2017,937149896783814657,,Pacific Time (US & Canada)
neutral,TRUE,0,0,@rafaleonortega @guia_fantasy Lacito rojo y en Ryanair pa Madrid,,Thu Nov 30 15:17:57 +0000 2017,936252970211201024,,London
neutral,FALSE,0,0,"Marca blanca de polo
 Escudo del polo
 Raya azul del polo
 Ficha azul parte superior 
Ficha azul parte de abajo
Fic… https://t.co/L4dgfHEY1U",,Sat Nov 25 11:54:25 +0000 2017,934389808490778624,,Greenland
negative,FALSE,0,0,#iberia #iberiaexpress nos tienen que devolver 60e por incompetentes.Aprendan a gestionar sistemas y no abusen de los pasajeros.,,Fri Nov 03 08:02:49 +0000 2017,926358994045865985,,
negative,TRUE,0,0,@Iberia cuando la cola de priority es tres veces más larga que la normal ...no habría que cambiar los parámetros?? https://t.co/0xzgFUktbR,,Thu Dec 14 17:13:44 +0000 2017,941355539572973573,,
negative,TRUE,0,0,@anouc_cs En Ryanair han conseguido que pillar buen puesto en la cola sea importante... como no entres de los prime… https://t.co/ajaIoNcY1X,,Thu Nov 09 12:04:47 +0000 2017,928594212072935425,,Madrid
negative,FALSE,0,0,Que deli dejar de viajar en ryanair #teamoturkish,,Thu Jan 04 08:14:31 +0000 2018,948829983249715200,"Budapest, Hungary",Central Time (US & Canada)
negative,TRUE,0,0,"@Iberia Una pregunta según su página dicen que son 24 a 72 horas la búsqueda  de equipaje, ya pasó ese tiempo,cuant… https://t.co/YxrBtSxf0V",,Tue Dec 12 15:04:07 +0000 2017,940598144630267905,,Central Time (US & Canada)
negative,TRUE,0,0,@SupermanlopezN @Iberia @giroditalia Increíble que siga pasando esto y más aún con el capo @SupermanlopezN,,Fri Dec 22 11:28:12 +0000 2017,944167683897069569,"Salento, Colombia",Bogota
negative,FALSE,0,0,somos varios @Iberia los que les pedimos ser mas humanos #VerguenzaDelAire #90Aniversario #MeGustaVolar https://t.co/cA6WcVupho,,Mon Dec 18 20:17:45 +0000 2017,942851397254565888,,Brasilia
positive,TRUE,0,0,@Iberia Más que nada lo decía porque a través de #Periscope tienen más repercusión 🙂 Gracias de nuevo por las respuestas @Iberia 😘 #CMUOC,,Mon Dec 04 11:35:31 +0000 2017,937646546367275010,,Madrid
neutral,FALSE,0,0,Cuando haces un viaje de larga distancia con @Iberia sales del avión pesando 3 kilos más... Todo muy rico!,,Sun Dec 24 07:52:26 +0000 2017,944838161091497984,,Belgrade
negative,FALSE,0,0,Menuda atencion al cliente... Gracias @Iberia por tu plantilla excepcionalmente agradable (Sarcasmo),,Thu Jan 04 06:57:27 +0000 2018,948810591552069632,,Madrid
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/mbIdANaT7t",,Thu Nov 23 04:52:07 +0000 2017,933558758021705728,,Bogota
neutral,FALSE,0,0,"El Big Data se sube al avión.
https://t.co/btU586disV #BigData #Hadoop #Ryanair",,Thu Nov 23 10:15:27 +0000 2017,933640129545146368,,
positive,FALSE,0,0,Ryanair lanza vuelos a cinco euros por el Black Friday https://t.co/19CT8EiMO9,,Thu Nov 23 20:49:44 +0000 2017,933799750155034624,,Mexico City
negative,TRUE,0,0,@Iberia El problema parece ser que la bodega del avión es pequeña y no entran todas maletas. Cuando yo pague por lo… https://t.co/BPGcZZB4mf,,Mon Dec 25 09:49:07 +0000 2017,945229913942056960,,Madrid
negative,TRUE,0,0,@Fjlopezm @Iberia @YouTube Maravilloso! Casi parece un milagro! Putos CRACKS!,,Wed Dec 13 09:36:49 +0000 2017,940878163386748928,,Amsterdam
negative,TRUE,0,0,@IberiaPromos @Iberia Mi dos hermanos se intoxicaron con la comida del vuelo de @Iberia. Al avisar a la tripulación… https://t.co/kGdztd0RNq,,Mon Dec 25 14:00:41 +0000 2017,945293220971507712,,Greenland
neutral,FALSE,0,0,"Hola @Iberia, querría saber el precio/kg que conlleva superar los 23 kg en una maleta facturada en un vuelo Madrid-Quito. Gracias",,Thu Jan 04 14:40:35 +0000 2018,948927143165222913,,
negative,TRUE,0,0,@i_flyreport @TrafficAirColom @TorreElDorado @aviacionline @AeromundoAvGeek @De_aviacion @VolarEsPasion… https://t.co/geLdw2WRWY,,Thu Oct 26 13:24:44 +0000 2017,923540902777376768,,Bogota
positive,FALSE,0,0,Iberia estrena nuevo avión y lo nombra Santo Domingo https://t.co/p0s3lX6OzO https://t.co/Zyyy0ToSCw,,Tue Dec 19 18:46:32 +0000 2017,943190832257077249,,Central America
negative,FALSE,0,0,"2 horas de retraso (de momento) metidos en él avión, bravo @Iberia 👏🏻",,Fri Dec 15 12:43:22 +0000 2017,941649887086678016,,Belgrade
negative,TRUE,0,0,"@DinhaViajera @Iberia No sé, espero que en un hotel, descansando de la locura y el maltrato. Sé que viaja el sábado… https://t.co/I8rc1VwPUf",,Thu Dec 14 20:27:37 +0000 2017,941404329847730179,,Athens
negative,TRUE,0,0,@Iberia siguen respondiendo a nuestro reclamo x twitter en forma estéril.,,Tue Oct 31 08:40:22 +0000 2017,925281279733587968,,
neutral,TRUE,0,0,@AvionRevueInt @Iberia Estoy en mi kiosco y no la tienen?? Es una publicación especial??,,Fri Dec 15 11:34:09 +0000 2017,941632467710218240,,Madrid
negative,TRUE,0,0,@Ryanair_ES 😡compré vuelo #ryanair y al día siguiente tuve que comprar otro para mi hermana menor de edad. Al hacer… https://t.co/ViAXUafYPZ,,Tue Dec 05 12:04:55 +0000 2017,938016330913116161,,Pacific Time (US & Canada)
neutral,FALSE,0,0,"Sindicato acusa Ryanair de ""publicidade enganosa"" no recrutamento https://t.co/Cgbw53VY5m",,Fri Dec 01 15:04:12 +0000 2017,936611896639156224,,Santiago
negative,FALSE,0,0,Italia podría pedir 5 millones de euros de multa a Ryanair - https://t.co/wcmFLCU0i5 https://t.co/KbDLTxqaeS,,Mon Dec 04 19:38:20 +0000 2017,937768050086109185,,Madrid
positive,TRUE,0,0,@IberiaPromos Pues he conseguido dos vuelos a precio chollo. Gracias @Iberia. Y desastre de @Renfe una vez más. inc… https://t.co/qmhcbE3jhY,,Sun Nov 26 18:28:40 +0000 2017,934851415029305344,,Amsterdam
neutral,FALSE,0,0,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/tHyE0yQ3Bj,,Tue Dec 05 21:36:53 +0000 2017,938160272568737792,,Lima
positive,FALSE,0,0,"""A mí no me dejan pasar en Ryanair con una bolsa de más de 10Kg van a dejar pasar una mini hormiga y tortuga."" JAJAJA EN SERIO #OTDirecto31D",,Sun Dec 31 16:50:40 +0000 2017,947510325863174146,,London
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/1bxgUCSQA6",,Fri Nov 24 15:51:42 +0000 2017,934087136181211136,,Buenos Aires
neutral,TRUE,0,0,@GloriaDauden @luisma_lopez Pues pillate un vuelo Ryanair y vete un fin de semana a Roma y flipa !,,Tue Dec 12 18:41:47 +0000 2017,940652922651672576,,Paris
negative,TRUE,0,0,@lajeantonio Tan patetico como usted como hoy cuando Ramon Indart quiso criticar la venta de las Rutas de Aerolinea… https://t.co/l9QFPJXLh8,,Sat Dec 02 00:15:42 +0000 2017,936750687383322629,,
positive,FALSE,0,0,¿Será que Ryanair finalmente esta cambiando de estrategia?🤔🤔... https://t.co/odKfY1BkFP,,Sat Nov 04 16:43:42 +0000 2017,926852466964131840,,
negative,TRUE,0,0,"@Iberia Más detalles? Nada solo que no estaba roto el reposabrazos, como podéis ver.",,Sat Dec 16 12:47:05 +0000 2017,942013210076557312,,
neutral,FALSE,0,0,"Quisiera compartir con vosotros el fun fact de que mi madre llama ""Arrayán"" a la compañía aérea ""Ryanair"". ¿No os parece mágico? A mi sí.",,Fri Dec 15 18:45:41 +0000 2017,941741067824705536,,Pacific Time (US & Canada)
neutral,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/EmRehMXHNA",,Thu Nov 23 17:24:24 +0000 2017,933748077923655682,,Caracas
negative,FALSE,0,0,Que ocurre con los #equipajesespeciales de @iberia ? Aterrizamos a las 18h30 y aun estamos esperando el carrito del… https://t.co/cRmPQoARLN,,Sat Dec 23 19:01:43 +0000 2017,944644204411617281,,Madrid
negative,FALSE,0,0,Esto es verdad? O nos están estafando? https://t.co/bKeHEP6E1W @Ryanair,,Sun Dec 03 15:16:43 +0000 2017,937339823907590144,,
neutral,FALSE,0,0,"Muchas gracias @Iberia por el regalo de navidad, me alcance a ilusionar que era un tiquete a España.
Solo era una c… https://t.co/SQfCPbfagG",,Thu Jan 04 03:41:25 +0000 2018,948761258626568198,"Funza, Colombia",Eastern Time (US & Canada)
negative,TRUE,0,0,@Iberia sigo indicaciones de Iberia.. sin respuesta. He escrito al centro de atencion de equipajes.Más de 72 horas… https://t.co/lCQ0LXt2v7,,Mon Dec 25 16:32:02 +0000 2017,945331308477198342,,Madrid
neutral,FALSE,0,0,Ahora... https://t.co/f3pEPIg2OI,,Sun Dec 17 14:59:16 +0000 2017,942408864003166208,,
negative,FALSE,0,0,Frenazo de Ryanair en España: el gigante ‘low cost’ crece la mitad por las cancelaciones masivas. Vía @indpcom… https://t.co/BvyMZpnOlu,,Tue Nov 14 15:00:18 +0000 2017,930450323377967104,,Madrid
positive,FALSE,0,0,Aerolínea Sonora' el #podcast que resulta de la unión de @PodiumPodcast + @Iberia para celebrar las 9 décadas de l… https://t.co/eBbsVpb2hd,,Mon Nov 20 16:10:02 +0000 2017,932642199874838528,,
neutral,TRUE,0,0,@AeroAsturias @vueling @Gatwick_Airport @TurAsturiasPro @TurismoAsturias @FADE_COMUNICA @oteainforma @easyJet… https://t.co/pnM1eRaJXt,,Mon Nov 27 21:39:05 +0000 2017,935261721991766017,,
negative,TRUE,0,0,@medio_penique Que engorro lo de los asientos... A nosotras mañana Ryanair nos sienta separadas 😑,,Sat Nov 25 10:58:45 +0000 2017,934375799054053376,,
negative,TRUE,0,0,@Iberia #HolaColombia hola quiero saber si estoy participando a el concurso de @Iberia,,Tue Nov 14 00:49:44 +0000 2017,930236268914597890,,
neutral,FALSE,0,0,Me ha gustado un vídeo de @YouTube (https://t.co/s1LxeQOAaq - NOS VAMOS PA VALENCIA NANO | Pokémon Iberia).,,Sat Dec 30 01:44:06 +0000 2017,946919796200927232,,Eastern Time (US & Canada)
positive,FALSE,0,0,Los trabajadores de tierra de Ryanair desconvocan la huelga del próximo 30 de diciembre https://t.co/MRhErylBiC,,Tue Dec 19 14:20:36 +0000 2017,943123905203580928,,
positive,TRUE,0,0,@aykrmela Madre mía el Ryanair a Ganímedes,,Thu Oct 26 15:57:42 +0000 2017,923579399982796800,,Pacific Time (US & Canada)
positive,FALSE,0,0,Mañana es la cena de Navidad con mis amiguitos del Iberia y eso me hace muy pinche feliz 🙊❤,,Fri Dec 22 03:58:19 +0000 2017,944054466013204480,,Central Time (US & Canada)
negative,FALSE,0,0,Convocada una huelga del personal de tierra de Ryanair para el próximo 30 de diciembre https://t.co/NivoSEpvKT https://t.co/GEhtJxz9wQ,,Wed Dec 13 21:56:39 +0000 2017,941064350382436352,,Madrid
negative,FALSE,0,0,Viajar con #ryanair seria como otra aerolinea cualquiera si no fuera por lo plastas que son con las ventas a bordo y el altavoz a todo taco,,Fri Oct 27 21:01:02 +0000 2017,924018123363225600,,Paris
neutral,TRUE,0,0,@SMengol @gizondela De Iberia?. Yo he ido con Aireuropa y también hablan el castellano...,,Wed Jan 03 10:25:06 +0000 2018,948500458674454528,,London
neutral,TRUE,0,0,@europapress @cpm51 Tienen billete para Ryanair,,Mon Oct 30 16:00:13 +0000 2017,925029585120583680,,
negative,TRUE,0,0,@flyezequiel @Iberia No es repetir malas experiencias es solo que no he obtenido respuesta y por eso quiero compart… https://t.co/rLu1Xp1f04,,Wed Nov 22 20:13:10 +0000 2017,933428159747420161,,
negative,TRUE,0,0,@Iberia Lo que deberíais hacer ambos es dar una solución al cliente y arreglaros entre vosotros cualquier tema inte… https://t.co/bOANkXy8E6,,Tue Oct 31 13:00:08 +0000 2017,925346650511564800,,Greenland
neutral,TRUE,0,0,@EsosLugares @quiz_viajero Preferiria Iberia por un avión con interior mas nuevo y funcional que British aunque la… https://t.co/i4GWEpo030,,Fri Nov 17 13:32:16 +0000 2017,931515332728115200,,Buenos Aires
negative,FALSE,0,0,Stop calefacción del infierno Ryanair.🔥🔥🔥,,Sun Dec 17 18:24:58 +0000 2017,942460629218185216,"Palma, España",Amsterdam
positive,FALSE,0,0,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/vsWFdDOZOw",,Thu Nov 16 16:42:34 +0000 2017,931200834653827078,,
neutral,FALSE,0,0,Primer #duelodemarcas: Ryanair vs easyJet https://t.co/2gRqKlOPYr vía mkdirecto,,Tue Jan 02 08:30:49 +0000 2018,948109312857198592,,Amsterdam
positive,TRUE,0,0,@Iberia Gracias @Iberia por hacer tan fácil viajar con mascotas y gracias a la tripulación por su amabilidad,,Sun Dec 03 20:37:42 +0000 2017,937420603635785733,"Düsseldorf, Alemania",Athens
negative,FALSE,0,0,Creo que lo dejaron queriendo para que los dueños de Ryanair se lo metan por el culo. Merecer se lo merecen...me da… https://t.co/KKa6ECDryz,,Sun Dec 03 22:19:28 +0000 2017,937446213384855560,,
negative,TRUE,0,0,@Iberia IBERIA DE TANTO QUE CORRE PARA SER PUNTUAL DEJA LAS MALETAS !!! Hay cientos de maletas perdidas !!,,Thu Nov 16 15:05:45 +0000 2017,931176470457696256,,Hawaii
positive,TRUE,0,0,@Ryanair anuncia una nueva ruta entre Valencia 🇪🇸 y Palermo   🇮🇹 https://t.co/hzj6ZqEBVu,,Tue Dec 19 08:13:43 +0000 2017,943031576295825408,,Rome
negative,FALSE,0,0,Ryanair es tan considerado que hace que un padre se siente a 15 filas de sus dos hijas.,,Sat Dec 02 07:41:37 +0000 2017,936862905944883200,,Greenland
negative,FALSE,0,0,"MUNDO_
Un pasajero de la aerolínea @Ryanair se hartó de esperar y abrió la puerta de emergencia para saltar al ala… https://t.co/FNBxRl1k6C",,Wed Jan 03 14:53:02 +0000 2018,948567886477524992,,La Paz
neutral,TRUE,0,0,@RobCabrera42 @guayocifur Y eso que no hablamos de Iberia,,Wed Jan 03 17:20:49 +0000 2018,948605078021267456,,Santiago
negative,TRUE,0,0,@yolocalizo @Renfe @Inforenfe Es peor que la de @Iberia qué ya es decir.,,Thu Dec 21 14:17:58 +0000 2017,943848018377363457,,Madrid
negative,TRUE,0,0,@Iberia debería haber hecho fotos de todas las mochilas que iban en el lugar de las maletas pero entraron antes que… https://t.co/MAYPjPXYfu,,Thu Nov 09 11:07:13 +0000 2017,928579727161511938,,
negative,FALSE,0,0,Paro de pilotos 😱 https://t.co/GXMCkbCk36,,Wed Dec 13 02:32:02 +0000 2017,940771261956968449,,
negative,FALSE,0,0,"Comprar dos billetes juntos, en @Iberia, pagar más de 3000 euros y que nos sienten separados. Así se trata a los cl… https://t.co/71jn8OVocQ",,Thu Jan 04 02:05:08 +0000 2018,948737026341376001,"Miami, FL",
positive,FALSE,0,0,"En 2018, Iberia tendrá más vuelos y clase Turista Premium https://t.co/XHpe4c3wkj https://t.co/9TwT1Wats7",,Thu Nov 23 23:01:05 +0000 2017,933832805326266368,,Madrid
positive,FALSE,0,0,Feliz de formar parte de iberia . Si consigo todo lo que me propongo es porque nunca desisto en… https://t.co/30H0dmWt8t,"[40.47222222, -3.56083333]",Mon Nov 06 14:03:33 +0000 2017,927536938055114757,"Madrid, España",Athens
negative,FALSE,0,0,Ya saquen las promos del buen fin @Iberia . No sean así.,,Fri Nov 17 17:59:06 +0000 2017,931582484231286785,,Mountain Time (US & Canada)
negative,TRUE,0,0,@Grupo_Envera_ @palacioprensa @super8_media @Iberia @madridforo @eOneSpain @grupoidex @RJPalacio @owenwilson1 Inclu… https://t.co/d9drWDLsdG,,Tue Nov 14 11:25:08 +0000 2017,930396174808428544,,
neutral,FALSE,0,0,Iberia recibe un nuevo avión A330-200 y lo bautiza como “Santo Domingo” https://t.co/jO0bqabEje https://t.co/CRk4uxjCHY,,Mon Dec 18 16:17:04 +0000 2017,942790829197860864,,Santiago
neutral,TRUE,0,0,@Iberia ¡acabo de lograrlo! quizás era algo temporal. gracias,,Thu Nov 16 12:22:28 +0000 2017,931135379490639872,,Greenland
neutral,FALSE,0,0,"La ""Rata Petareña"" quería volar en su viaje a Londres por una TRASNACIONAL ESPAÑOLA. Ahorita se entiende

En Vzla y… https://t.co/F0Z0LC8F0M",,Thu Nov 30 11:34:49 +0000 2017,936196816487448576,"Campoo de Yuso, España",
neutral,TRUE,0,0,"@Iberia Gracias y perdonad, pero 3 horas, me parecía un poco excesivo, pero me imagino que estaréis a tope y bajo m… https://t.co/X7G3RXB0fl",,Sun Dec 31 18:02:16 +0000 2017,947528347176898561,,Madrid
negative,TRUE,0,0,@SupermanlopezN @Iberia @giroditalia Y en donde está el presidente de la FCC para darle apoyo? O piensa que eso no… https://t.co/vThma8RNPQ,,Fri Dec 22 11:10:50 +0000 2017,944163312589209600,,
positive,TRUE,0,0,"@Iberia #HolaColombia deseando volver! Eso es lo que pasa.. quien te conoce,no puede olvidarte!! Gente,paisajes y s… https://t.co/XTuukWJVox",,Tue Nov 07 15:49:46 +0000 2017,927926056128008193,,Amsterdam
positive,TRUE,0,0,@internauta2009 @Iberia @fdeaguilaramat @RocioEnTuiter @MaraECMara @MargotAB @sanbarragan @luisevanegas… https://t.co/LEVDYJitFr,,Mon Jan 08 14:04:39 +0000 2018,950367650688962560,,Madrid
negative,FALSE,0,0,"Mira, yo ya. He tenido que cambiar mi asiento anchito y majo porque tampoco me dejaban poner el portátil en el suel… https://t.co/3FLZ6zY80c",,Sun Dec 24 10:34:21 +0000 2017,944878908511588352,"Madrid, España",Amsterdam
negative,TRUE,0,0,@Iberia Estoy indignada creo q podéis entenderlo verdad?,,Sun Nov 05 02:13:06 +0000 2017,926995759932870656,,
negative,TRUE,0,0,@Iberia RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEEMOS y COMPARTAM… https://t.co/7PpZ0N5j1w,,Wed Dec 13 21:27:19 +0000 2017,941056967388418048,,
negative,FALSE,0,0,La blogger Fiona Ferrer Leoni nos habla de su experiencia con la moda y de sus viajes | Iberia Plus https://t.co/vusiSm28yX #latinoamérica,,Sun Nov 26 17:29:32 +0000 2017,934836531151458308,,Quito
negative,TRUE,0,0,"@iberiaexpress @CNTravelerSpain A parte de los retrasos y cancelaciones continuos que tienen, buscar otra alternativa antes que iberia",,Tue Nov 21 18:06:49 +0000 2017,933033974812864512,,
negative,FALSE,0,0,"Ya van 40 minutos ¿Adónde os paso la factura de la llamada, @Iberia? https://t.co/lExSnBrren",,Sat Nov 04 18:38:53 +0000 2017,926881450993078273,,Madrid
negative,TRUE,0,0,"@Iberia (2) Hemos hecho la reclamación en el formulario web de Vueling, pero aún sin respuesta.",,Thu Oct 26 09:20:46 +0000 2017,923479507406860289,,Madrid
